StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_BallotBoxStuffing,consent,Q78,gender,gender_4_TEXT,Q102,education level,college year,degree type,desiner,desiner_1_TEXT,years of experience,stimuli-2d-3-1-li_1,stimuli-2d-3-1-va,stimuli-2d-3-1-ar,stimuli-2d-3-1-do,stimuli-2d-3-2-li_1,stimuli-2d-3-2-va,stimuli-2d-3-2-ar,stimuli-2d-3-2-do,stimuli-2d-3-3-li_1,stimuli-2d-3-3-va,stimuli-2d-3-3-ar,stimuli-2d-3-3-do,stimuli-2d-5-1-li_1,stimuli-2d-5-1-va,stimuli-2d-5-1-ar,stimuli-2d-5-1-do,stimuli-2d-5-2-li_1,stimuli-2d-5-2-va,stimuli-2d-5-2-ar,stimuli-2d-5-2-do,stimuli-2d-5-3-li_1,stimuli-2d-5-3-va,stimuli-2d-5-3-ar,stimuli-2d-5-3-do,stimuli-2d-8-1-li_1,stimuli-2d-8-1-va,stimuli-2d-8-1-ar,stimuli-2d-8-1-do,stimuli-2d-8-2-li_1,stimuli-2d-8-2-va,stimuli-2d-8-2-ar,stimuli-2d-8-2-do,stimuli-2d-8-3-li_1,stimuli-2d-8-3-va,stimuli-2d-8-3-ar,stimuli-2d-8-3-do,stimuli-2d-13-1-li_1,stimuli-2d-13-1-va,stimuli-2d-13-1-ar,stimuli-2d-13-1-do,stimuli-2d-13-2-li_1,stimuli-2d-13-2-va,stimuli-2d-13-2-ar,stimuli-2d-13-2-do,stimuli-2d-13-3-li_1,stimuli-2d-13-3-va,stimuli-2d-13-3-ar,stimuli-2d-13-3-do,stimuli-2d-22-1-li_1,stimuli-2d-22-1-va,stimuli-2d-22-1-ar,stimuli-2d-22-1-do,stimuli-2d-22-2-li_1,stimuli-2d-22-2-va,stimuli-2d-22-2-ar,stimuli-2d-22-2-do,stimuli-2d-22-3-li_1,stimuli-2d-22-3-va,stimuli-2d-22-3-ar,stimuli-2d-22-3-do,stimuli-2d-36-1-li_1,stimuli-2d-36-1-va,stimuli-2d-36-1-ar,stimuli-2d-36-1-do,stimuli-2d-36-2-li_1,stimuli-2d-36-2-va,stimuli-2d-36-2-ar,stimuli-2d-36-2-do,stimuli-2d-36-3-li_1,stimuli-2d-36-3-va,stimuli-2d-36-3-ar,stimuli-2d-36-3-do,stimuli-2d-60-1-li_1,stimuli-2d-60-1-va,stimuli-2d-60-1-ar,stimuli-2d-60-1-do,stimuli-2d-60-2-li_1,stimuli-2d-60-2-va,stimuli-2d-60-2-ar,stimuli-2d-60-2-do,stimuli-2d-60-3-li_1,stimuli-2d-60-3-va,stimuli-2d-60-3-ar,stimuli-2d-60-3-do,stimuli-2d-98-1-li_1,stimuli-2d-98-1-va,stimuli-2d-98-1-ar,stimuli-2d-98-1-do,stimuli-2d-98-2-li_1,stimuli-2d-98-2-va,stimuli-2d-98-2-ar,stimuli-2d-98-2-do,stimuli-2d-98-3-li_1,stimuli-2d-98-3-va,stimuli-2d-98-3-ar,stimuli-2d-98-3-do,stimuli-2d-162-1-li_1,stimuli-2d-162-1-va,stimuli-2d-162-1-ar,stimuli-2d-162-1-do,stimuli-2d-162-2-li_1,stimuli-2d-162-2-va,stimuli-2d-162-2-ar,stimuli-2d-162-2-do,stimuli-2d-162-3-li_1,stimuli-2d-162-3-va,stimuli-2d-162-3-ar,stimuli-2d-162-3-do,stimuli-2d-266-1-li_1,stimuli-2d-266-1-va,stimuli-2d-266-1-ar,stimuli-2d-266-1-do,stimuli-2d-266-2-li_1,stimuli-2d-266-2-va,stimuli-2d-266-2-ar,stimuli-2d-266-2-do,stimuli-2d-266-3-li_1,stimuli-2d-266-3-va,stimuli-2d-266-3-ar,stimuli-2d-266-3-do,stimuli-3d-3-1-li_1,stimuli-3d-3-1-va,stimuli-3d-3-1-ar,stimuli-3d-3-1-do,stimuli-3d-3-2-li_1,stimuli-3d-3-2-va,stimuli-3d-3-2-ar,stimuli-3d-3-2-do,stimuli-3d-3-3-li_1,stimuli-3d-3-3-va,stimuli-3d-3-3-ar,stimuli-3d-3-3-do,stimuli-3d-5-1-li_1,stimuli-3d-5-1-va,stimuli-3d-5-1-ar,stimuli-3d-5-1-do,stimuli-3d-5-2-li_1,stimuli-3d-5-2-va,stimuli-3d-5-2-ar,stimuli-3d-5-2-do,stimuli-3d-5-3-li_1,stimuli-3d-5-3-va,stimuli-3d-5-3-ar,stimuli-3d-5-3-do,stimuli-3d-8-1-li_1,stimuli-3d-8-1-va,stimuli-3d-8-1-ar,stimuli-3d-8-1-do,stimuli-3d-8-2-li_1,stimuli-3d-8-2-va,stimuli-3d-8-2-ar,stimuli-3d-8-2-do,stimuli-3d-8-3-li_1,stimuli-3d-8-3-va,stimuli-3d-8-3-ar,stimuli-3d-8-3-do,stimuli-3d-13-1-li_1,stimuli-3d-13-1-va,stimuli-3d-13-1-ar,stimuli-3d-13-1-do,stimuli-3d-13-2-li_1,stimuli-3d-13-2-va,stimuli-3d-13-2-ar,stimuli-3d-13-2-do,stimuli-3d-13-3-li_1,stimuli-3d-13-3-va,stimuli-3d-13-3-ar,stimuli-3d-13-3-do,stimuli-3d-22-1-li_1,stimuli-3d-22-1-va,stimuli-3d-22-1-ar,stimuli-3d-22-1-do,stimuli-3d-22-2-li_1,stimuli-3d-22-2-va,stimuli-3d-22-2-ar,stimuli-3d-22-2-do,stimuli-3d-22-3-li_1,stimuli-3d-22-3-va,stimuli-3d-22-3-ar,stimuli-3d-22-3-do,stimuli-3d-36-1-li_1,stimuli-3d-36-1-va,stimuli-3d-36-1-ar,stimuli-3d-36-1-do,stimuli-3d-36-2-li_1,stimuli-3d-36-2-va,stimuli-3d-36-2-ar,stimuli-3d-36-2-do,stimuli-3d-36-3-li_1,stimuli-3d-36-3-va,stimuli-3d-36-3-ar,stimuli-3d-36-3-do,stimuli-3d-60-1-li_1,stimuli-3d-60-1-va,stimuli-3d-60-1-ar,stimuli-3d-60-1-do,stimuli-3d-60-2-li_1,stimuli-3d-60-2-va,stimuli-3d-60-2-ar,stimuli-3d-60-2-do,stimuli-3d-60-3-li_1,stimuli-3d-60-3-va,stimuli-3d-60-3-ar,stimuli-3d-60-3-do,stimuli-3d-98-1-li_1,stimuli-3d-98-1-va,stimuli-3d-98-1-ar,stimuli-3d-98-1-do,stimuli-3d-98-2-li_1,stimuli-3d-98-2-va,stimuli-3d-98-2-ar,stimuli-3d-98-2-do,stimuli-3d-98-3-li_1,stimuli-3d-98-3-va,stimuli-3d-98-3-ar,stimuli-3d-98-3-do,stimuli-3d-162-1-li_1,stimuli-3d-162-1-va,stimuli-3d-162-1-ar,stimuli-3d-162-1-do,stimuli-3d-162-2-li_1,stimuli-3d-162-2-va,stimuli-3d-162-2-ar,stimuli-3d-162-2-do,stimuli-3d-162-3-li_1,stimuli-3d-162-3-va,stimuli-3d-162-3-ar,stimuli-3d-162-3-do,stimuli-3d-266-1-li_1,stimuli-3d-266-1-va,stimuli-3d-266-1-ar,stimuli-3d-266-1-do,stimuli-3d-266-2-li_1,stimuli-3d-266-2-va,stimuli-3d-266-2-ar,stimuli-3d-266-2-do,stimuli-3d-266-3-li_1,stimuli-3d-266-3-va,stimuli-3d-266-3-ar,stimuli-3d-266-3-do,stimuli-dot-3-1-li_1,stimuli-dot-3-1-va,stimuli-dot-3-1-ar,stimuli-dot-3-1-do,stimuli-dot-3-2-li_1,stimuli-dot-3-2-va,stimuli-dot-3-2-ar,stimuli-dot-3-2-do,stimuli-dot-3-3-li_1,stimuli-dot-3-3-va,stimuli-dot-3-3-ar,stimuli-dot-3-3-do,stimuli-dot-5-1-li_1,stimuli-dot-5-1-va,stimuli-dot-5-1-ar,stimuli-dot-5-1-do,stimuli-dot-5-2-li_1,stimuli-dot-5-2-va,stimuli-dot-5-2-ar,stimuli-dot-5-2-do,stimuli-dot-5-3-li_1,stimuli-dot-5-3-va,stimuli-dot-5-3-ar,stimuli-dot-5-3-do,stimuli-dot-8-1-li_1,stimuli-dot-8-1-va,stimuli-dot-8-1-ar,stimuli-dot-8-1-do,stimuli-dot-8-2-li_1,stimuli-dot-8-2-va,stimuli-dot-8-2-ar,stimuli-dot-8-2-do,stimuli-dot-8-3-li_1,stimuli-dot-8-3-va,stimuli-dot-8-3-ar,stimuli-dot-8-3-do,stimuli-dot-13-1-li_1,stimuli-dot-13-1-va,stimuli-dot-13-1-ar,stimuli-dot-13-1-do,stimuli-dot-13-2-li_1,stimuli-dot-13-2-va,stimuli-dot-13-2-ar,stimuli-dot-13-2-do,stimuli-dot-13-3-li_1,stimuli-dot-13-3-va,stimuli-dot-13-3-ar,stimuli-dot-13-3-do,stimuli-dot-22-1-li_1,stimuli-dot-22-1-va,stimuli-dot-22-1-ar,stimuli-dot-22-1-do,stimuli-dot-22-2-li_1,stimuli-dot-22-2-va,stimuli-dot-22-2-ar,stimuli-dot-22-2-do,stimuli-dot-22-3-li_1,stimuli-dot-22-3-va,stimuli-dot-22-3-ar,stimuli-dot-22-3-do,stimuli-dot-36-1-li_1,stimuli-dot-36-1-va,stimuli-dot-36-1-ar,stimuli-dot-36-1-do,stimuli-dot-36-2-li_1,stimuli-dot-36-2-va,stimuli-dot-36-2-ar,stimuli-dot-36-2-do,stimuli-dot-36-3-li_1,stimuli-dot-36-3-va,stimuli-dot-36-3-ar,stimuli-dot-36-3-do,stimuli-dot-60-1-li_1,stimuli-dot-60-1-li,stimuli-dot-60-1-ar,stimuli-dot-60-1-do,stimuli-dot-60-2-li_1,stimuli-dot-60-2-va,stimuli-dot-60-2-ar,stimuli-dot-60-2-do,stimuli-dot-60-3-li_1,stimuli-dot-60-3-va,stimuli-dot-60-3-ar,stimuli-dot-60-3-do,stimuli-dot-98-1-li_1,stimuli-dot-98-1-va,stimuli-dot-98-1-ar,stimuli-dot-98-1-do,stimuli-dot-98-2-li_1,stimuli-dot-98-2-va,stimuli-dot-98-2-ar,stimuli-dot-98-2-do,stimuli-dot-98-3-li_1,stimuli-dot-98-3-va,stimuli-dot-98-3-ar,stimuli-dot-98-3-do,stimuli-dot-162-1-li_1,stimuli-dot-162-1-va,stimuli-dot-162-1-ar,stimuli-dot-162-1-do,stimuli-dot-162-2-li_1,stimuli-dot-162-2-va,stimuli-dot-162-2-ar,stimuli-dot-162-2-do,stimuli-dot-162-3-li_1,stimuli-dot-162-3-va,stimuli-dot-162-3-ar,stimuli-dot-162-3-do,stimuli-dot-266-1-li_1,stimuli-dot-266-1-va,stimuli-dot-266-1-ar,stimuli-dot-266-1-do,stimuli-dot-266-2-li_1,stimuli-dot-266-2-va,stimuli-dot-266-2-ar,stimuli-dot-266-2-do,stimuli-dot-266-3-li_1,stimuli-dot-266-3-va,stimuli-dot-266-3-ar,stimuli-dot-266-3-do
"45.013,93","45.013,95",Endereço IP,"100,00","1.737,00",Verdadeiro,"45.013,95",R_YXn9ezRoZwdq4tH,anonymous,EN,,Yes,Yes,Woman,,Female,Degree in progress (currently working on a degree),"Computer Science, 4 years",,No,,,"1,00","1,00","5,00","1,00","1,00","2,00","5,00","5,00","1,00","2,00","4,00","4,00","2,00","2,00","4,00","4,00","1,00","1,00","5,00","5,00","2,00","3,00","4,00","5,00","2,00","2,00","4,00","4,00","3,00","3,00","4,00","3,00","3,00","2,00","4,00","2,00","2,00","3,00","4,00","4,00","3,00","2,00","4,00","2,00","4,00","3,00","2,00","2,00","4,00","3,00","3,00","3,00","4,00","4,00","2,00","2,00","4,00","4,00","2,00","2,00","5,00","4,00","3,00","1,00","4,00","4,00","2,00","1,00","4,00","3,00","2,00","2,00","5,00","4,00","3,00","2,00","5,00","4,00","2,00","3,00","5,00","4,00","2,00","2,00","5,00","5,00","2,00","2,00","5,00","5,00","1,00","2,00","5,00","5,00","2,00","1,00","5,00","5,00","1,00","1,00","5,00","4,00","3,00","2,00","5,00","5,00","2,00","2,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","1,00","2,00","4,00","4,00","1,00","2,00","4,00","2,00","1,00","1,00","5,00","5,00","2,00","2,00","4,00","4,00","2,00","2,00","4,00","4,00","2,00","2,00","4,00","3,00","3,00","2,00","4,00","3,00","3,00","3,00","3,00","3,00","3,00","3,00","4,00","4,00","3,00","3,00","3,00","3,00","4,00","3,00","3,00","3,00","3,00","3,00","3,00","2,00","4,00","4,00","3,00","3,00","4,00","3,00","4,00","3,00","4,00","4,00","2,00","2,00","4,00","4,00","2,00","2,00","4,00","3,00","3,00","3,00","4,00","3,00","3,00","3,00","4,00","3,00","3,00","2,00","4,00","4,00","2,00","2,00","4,00","3,00","3,00","3,00","5,00","4,00","2,00","2,00","5,00","5,00","2,00","2,00","5,00","5,00","2,00","2,00","5,00","5,00","1,00","1,00","5,00","5,00","2,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","2,00","2,00","4,00","4,00","1,00","2,00","4,00","4,00","1,00","2,00","4,00","5,00","2,00","2,00","4,00","4,00","1,00","2,00","4,00","2,00","2,00","2,00","5,00","4,00","3,00","2,00","4,00","3,00","3,00","3,00","3,00","3,00","2,00","3,00","4,00","4,00","4,00","3,00","3,00","2,00","4,00","3,00","2,00","2,00","4,00","3,00","3,00","2,00","4,00","3,00","3,00","2,00","4,00","3,00","3,00","3,00","4,00","4,00","2,00","2,00","4,00","3,00","3,00","3,00","4,00","4,00","2,00","2,00","4,00","4,00","2,00","2,00","5,00","4,00","2,00","2,00","4,00","4,00","2,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","2,00","2,00","5,00","5,00","2,00","2,00","5,00","4,00","2,00","2,00","5,00","5,00","2,00","2,00","5,00","5,00","3,00","2,00","5,00","5,00","2,00","2,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00"
"45.013,94","45.013,96",Endereço IP,"100,00","1.524,00",Verdadeiro,"45.013,96",R_yQLP7BWOaWzpu9P,anonymous,EN,,Yes,Yes,Man,,Male,4 year degree,,Bachelor of Science in Computer Science and Music,Yes. My area of design is,Software Developer,"1,00","1,00","2,00","3,00","4,00","1,00","2,00","3,00","4,00","1,00","2,00","3,00","4,00","1,00","2,00","3,00","4,00","1,00","2,00","3,00","4,00","1,00","2,00","3,00","4,00","1,00","2,00","3,00","4,00","1,00","2,00","3,00","4,00","2,00","2,00","3,00","2,00","2,00","2,00","3,00","3,00","1,00","2,00","3,00","3,00","2,00","2,00","3,00","2,00","2,00","2,00","3,00","2,00","2,00","2,00","3,00","2,00","2,00","3,00","3,00","2,00","3,00","2,00","3,00","2,00","3,00","3,00","3,00","2,00","3,00","3,00","3,00","1,00","3,00","3,00","3,00","1,00","3,00","3,00","3,00","2,00","4,00","3,00","3,00","1,00","4,00","4,00","3,00","1,00","3,00","3,00","3,00","1,00","4,00","3,00","3,00","1,00","4,00","4,00","3,00","1,00","4,00","3,00","3,00","1,00","5,00","4,00","2,00","1,00","5,00","4,00","3,00","1,00","4,00","4,00","3,00","2,00","5,00","4,00","3,00","1,00","1,00","2,00","3,00","4,00","1,00","2,00","3,00","4,00","1,00","2,00","3,00","4,00","1,00","2,00","3,00","4,00","1,00","2,00","3,00","4,00","1,00","2,00","3,00","4,00","1,00","2,00","3,00","4,00","2,00","2,00","3,00","3,00","1,00","2,00","3,00","4,00","2,00","1,00","3,00","4,00","2,00","2,00","3,00","2,00","2,00","2,00","3,00","2,00","3,00","3,00","3,00","3,00","2,00","2,00","3,00","2,00","3,00","3,00","3,00","1,00","3,00","3,00","3,00","2,00","3,00","3,00","3,00","2,00","2,00","3,00","3,00","1,00","2,00","2,00","3,00","2,00","3,00","3,00","3,00","2,00","2,00","2,00","3,00","2,00","4,00","3,00","3,00","1,00","4,00","3,00","3,00","1,00","4,00","3,00","3,00","1,00","4,00","3,00","3,00","1,00","5,00","4,00","3,00","1,00","5,00","4,00","3,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","2,00","1,00","1,00","2,00","3,00","4,00","1,00","2,00","3,00","4,00","1,00","2,00","3,00","5,00","1,00","2,00","3,00","4,00","1,00","2,00","3,00","4,00","1,00","2,00","3,00","4,00","1,00","2,00","3,00","4,00","1,00","2,00","3,00","3,00","1,00","2,00","3,00","4,00","2,00","2,00","3,00","3,00","2,00","2,00","3,00","2,00","2,00","2,00","3,00","3,00","3,00","2,00","3,00","2,00","2,00","2,00","3,00","2,00","3,00","2,00","3,00","2,00","3,00","3,00","3,00","3,00","3,00","3,00","3,00","2,00","3,00","2,00","3,00","2,00","4,00","4,00","3,00","1,00","3,00","3,00","3,00","2,00","3,00","3,00","3,00","1,00","3,00","3,00","3,00","1,00","3,00","3,00","3,00","1,00","5,00","4,00","3,00","1,00","4,00","4,00","3,00","1,00","5,00","4,00","2,00","1,00","5,00","4,00","3,00","1,00","5,00","5,00","2,00","1,00","5,00","5,00","2,00","1,00","5,00","4,00","2,00","1,00"
"45.014,80","45.014,82",Endereço IP,"100,00","1.233,00",Verdadeiro,"45.014,82",R_21oXeaIX6wHJole,anonymous,EN,,Yes,Yes,Man,,Male,Professional degree,,Masters of Science,No,,,"1,00","1,00","5,00","1,00","1,00","2,00","5,00","3,00","2,00","3,00","5,00","3,00","2,00","3,00","5,00","3,00","2,00","3,00","4,00","3,00","2,00","3,00","5,00","3,00","3,00","3,00","4,00","3,00","3,00","3,00","4,00","3,00","3,00","3,00","4,00","4,00","3,00","3,00","4,00","3,00","3,00","3,00","4,00","3,00","4,00","4,00","2,00","4,00","4,00","4,00","3,00","4,00","3,00","3,00","5,00","3,00","5,00","5,00","3,00","4,00","4,00","4,00","3,00","4,00","5,00","5,00","2,00","4,00","5,00","5,00","1,00","5,00","4,00","4,00","2,00","4,00","5,00","4,00","2,00","5,00","5,00","4,00","2,00","4,00","5,00","5,00","1,00","5,00","5,00","5,00","1,00","5,00","5,00","5,00","1,00","5,00","5,00","5,00","2,00","5,00","5,00","5,00","2,00","5,00","5,00","5,00","1,00","5,00","5,00","5,00","1,00","5,00","5,00","5,00","1,00","5,00","5,00","5,00","1,00","5,00","1,00","1,00","5,00","1,00","1,00","1,00","5,00","1,00","1,00","2,00","4,00","3,00","1,00","2,00","5,00","1,00","2,00","2,00","5,00","3,00","1,00","2,00","5,00","3,00","1,00","2,00","5,00","2,00","4,00","3,00","4,00","3,00","3,00","3,00","4,00","3,00","4,00","4,00","3,00","4,00","3,00","3,00","4,00","3,00","4,00","4,00","2,00","4,00","5,00","5,00","3,00","4,00","3,00","3,00","4,00","3,00","4,00","4,00","3,00","4,00","5,00","4,00","2,00","4,00","4,00","4,00","3,00","4,00","4,00","3,00","3,00","3,00","4,00","4,00","3,00","3,00","4,00","3,00","3,00","4,00","4,00","4,00","3,00","4,00","5,00","5,00","1,00","5,00","5,00","5,00","1,00","5,00","5,00","5,00","1,00","5,00","5,00","5,00","1,00","5,00","5,00","5,00","1,00","5,00","5,00","5,00","1,00","5,00","5,00","5,00","1,00","5,00","5,00","5,00","1,00","5,00","5,00","5,00","1,00","5,00","1,00","1,00","5,00","2,00","1,00","1,00","5,00","2,00","1,00","3,00","4,00","3,00","1,00","2,00","5,00","3,00","2,00","3,00","5,00","3,00","2,00","3,00","4,00","3,00","4,00","3,00","4,00","3,00","4,00","4,00","4,00","3,00","3,00","3,00","5,00","2,00","3,00","3,00","4,00","4,00","2,00","3,00","4,00","4,00","3,00","4,00","3,00","3,00","4,00","4,00","3,00","3,00","4,00","4,00","4,00","4,00","5,00","4,00","3,00","4,00","4,00","3,00","4,00","4,00","4,00","4,00","2,00","5,00","5,00","5,00","2,00","4,00","5,00","5,00","2,00","5,00","5,00","4,00","2,00","5,00","5,00","4,00","3,00","5,00","4,00","4,00","2,00","5,00","4,00","4,00","3,00","3,00","5,00","5,00","2,00","5,00","5,00","5,00","1,00","5,00","5,00","5,00","1,00","5,00","5,00","5,00","1,00","5,00","5,00","5,00","1,00","5,00","5,00","5,00","1,00","5,00","5,00","5,00","1,00","5,00"
"45.019,82","45.019,92",Endereço IP,"100,00","8.713,00",Verdadeiro,"45.019,92",R_3GprwqooCa9gObH,anonymous,EN,,Yes,Yes,Man,,Male,Degree in progress (currently working on a degree),MSc in computer science. About to finish my second year.,,Yes. My area of design is,"Mobile designer, but not working on it right now.","2,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","2,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","2,00","3,00","5,00","4,00","2,00","2,00","5,00","1,00","2,00","2,00","5,00","4,00","3,00","3,00","4,00","4,00","2,00","2,00","5,00","4,00","3,00","3,00","4,00","3,00","3,00","3,00","4,00","2,00","3,00","3,00","4,00","1,00","3,00","3,00","5,00","3,00","4,00","4,00","4,00","3,00","5,00","5,00","3,00","1,00","4,00","4,00","3,00","2,00","5,00","5,00","2,00","1,00","5,00","5,00","1,00","1,00","5,00","4,00","4,00","1,00","5,00","5,00","1,00","5,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","2,00","1,00","5,00","5,00","2,00","2,00","5,00","4,00","1,00","1,00","5,00","5,00","3,00","2,00","5,00","3,00","2,00","2,00","5,00","5,00","2,00","1,00","5,00","4,00","2,00","3,00","5,00","4,00","2,00","3,00","5,00","4,00","3,00","3,00","4,00","2,00","3,00","2,00","5,00","3,00","3,00","3,00","5,00","3,00","3,00","3,00","3,00","1,00","3,00","2,00","4,00","3,00","3,00","3,00","4,00","4,00","3,00","3,00","5,00","3,00","3,00","3,00","4,00","2,00","3,00","3,00","4,00","3,00","5,00","4,00","2,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","4,00","3,00","2,00","5,00","3,00","2,00","2,00","5,00","4,00","2,00","3,00","5,00","4,00","3,00","3,00","4,00","2,00","3,00","3,00","4,00","2,00","3,00","3,00","5,00","4,00","3,00","2,00","5,00","4,00","4,00","4,00","4,00","2,00","4,00","4,00","4,00","3,00","5,00","5,00","3,00","2,00","4,00","4,00","4,00","2,00","4,00","4,00","4,00","3,00","4,00","4,00","4,00","3,00","4,00","4,00","4,00","3,00","5,00","5,00","2,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","3,00","2,00"
"45.022,65","45.022,67",Endereço IP,"100,00","1.652,00",Verdadeiro,"45.022,67",R_1jUk7l3otLSEIzy,anonymous,EN,,Yes,Yes,Man,,Male,4 year degree,,"BASc, Mechanical Engineering",No,,,"2,00","2,00","4,00","4,00","1,00","1,00","5,00","5,00","3,00","2,00","4,00","3,00","3,00","2,00","3,00","3,00","2,00","2,00","4,00","4,00","2,00","2,00","5,00","4,00","3,00","3,00","3,00","3,00","3,00","2,00","3,00","4,00","4,00","3,00","3,00","3,00","3,00","3,00","3,00","3,00","3,00","3,00","3,00","3,00","4,00","4,00","3,00","3,00","4,00","3,00","4,00","3,00","4,00","4,00","3,00","3,00","4,00","4,00","3,00","3,00","5,00","4,00","2,00","3,00","5,00","4,00","3,00","3,00","5,00","4,00","2,00","2,00","5,00","4,00","2,00","2,00","5,00","4,00","2,00","2,00","5,00","4,00","2,00","2,00","5,00","4,00","2,00","3,00","5,00","4,00","3,00","2,00","5,00","4,00","2,00","2,00","5,00","4,00","2,00","2,00","5,00","4,00","2,00","3,00","5,00","4,00","2,00","2,00","5,00","5,00","2,00","2,00","5,00","5,00","2,00","1,00","5,00","4,00","2,00","2,00","2,00","2,00","4,00","4,00","2,00","2,00","4,00","3,00","2,00","2,00","4,00","4,00","3,00","2,00","3,00","3,00","3,00","2,00","3,00","3,00","3,00","3,00","3,00","3,00","4,00","4,00","3,00","2,00","4,00","3,00","3,00","3,00","4,00","3,00","4,00","3,00","4,00","4,00","2,00","3,00","4,00","4,00","2,00","3,00","4,00","4,00","2,00","2,00","5,00","5,00","2,00","2,00","4,00","4,00","2,00","2,00","5,00","4,00","2,00","2,00","5,00","4,00","2,00","2,00","5,00","4,00","2,00","2,00","5,00","4,00","2,00","2,00","5,00","4,00","2,00","2,00","5,00","4,00","2,00","2,00","5,00","4,00","2,00","2,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","2,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","5,00","5,00","1,00","1,00","1,00","2,00","4,00","4,00","2,00","2,00","4,00","4,00","3,00","2,00","4,00","4,00","2,00","2,00","4,00","4,00","3,00","2,00","3,00","3,00","3,00","2,00","3,00","3,00","3,00","2,00","3,00","3,00","3,00","3,00","3,00","3,00","3,00","2,00","4,00","4,00","4,00","3,00","3,00","3,00","3,00","3,00","3,00","3,00","4,00","4,00","3,00","3,00","5,00","4,00","3,00","3,00","4,00","3,00","3,00","3,00","5,00","4,00","2,00","2,00","5,00","4,00","3,00","3,00","5,00","4,00","2,00","2,00","5,00","4,00","2,00","2,00","5,00","4,00","2,00","2,00","4,00","4,00","2,00","3,00","5,00","4,00","2,00","3,00","4,00","3,00","3,00","3,00","4,00","4,00","2,00","3,00","5,00","5,00","2,00","2,00","5,00","5,00","2,00","2,00","5,00","5,00","2,00","2,00","5,00","4,00","3,00","3,00","5,00","4,00","2,00","3,00","5,00","4,00","2,00","3,00","5,00","5,00","1,00","2,00"
